Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6165001,0.5633408,0.588393,0.6461586,0.5575971,0.3657162,0.3861447,0.3778841,0.3485679,0.3515564,0.3246365,0.3200873,0.3607753,0.3173849,0.3474274,0.2615655,0.2800709,0.256322,0.2673494,0.2548545,0.254323,0.2598983
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.507272,-2.14062,-1.949348,-2.375751,-2.575844,-2.880443,-2.709518,-2.748559,-3.224753,-3.28053,-3.314937,-3.130971,-3.083847,-2.860755,-2.758687,-2.515828,-2.380828,-2.357363,-2.259042,-2.260305,-2.386645,-2.518731
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,3,4,4,4,4,4,5,5,6,6,6,6,6,6,6,6,5
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,0.5319149,3.191489,3.703704,0,0,0.4854369,0,0.4830918,0,0,0,0,0,0,0,1.904762,1.904762,2.380952,3.809524,3.301887,2.830189,1.886792
Somalia,SOM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4761905,0.4761905,0.9433962,0,0
Somalia,SOM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,4.787234,9.042553,12.16931,4.232804,3.015075,1.456311,0.9708738,0.9661836,0.4830918,0,0,0,0.4739336,0.9478673,1.895735,4.285714,4.761905,4.761905,6.190476,5.188679,4.245283,3.773585
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4219024,0.381321,0.397162,0.3945794,0.3311687,0.3461859,0.3122984,0.3176601,0.2908631,0.2928311,0.2831213,0.2675762,0.2607176,0.2330371,0.2382643,0.2055897,0.2105385,0.2161667,0.2246238,0.2242225,0.2385149,0.2437513
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3771695,-0.5433837,-0.2254847,-0.2536708,-0.3117453,-0.1313613,-0.1626052,0.0481969,0.2158346,0.0497333,-0.1132994,-0.029427,0.0240316,-0.0253867,-0.0462945,-0.146389,-0.2129929,-0.141504,-0.2775617,-0.2277793,-0.2676704,-0.2368584
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,32.44681,28.19149,37.56614,38.62434,35.67839,40.29126,40.7767,47.82609,50.72464,46.15385,41.23223,45.0237,48.81517,43.12796,45.0237,40,39.52381,40,34.76191,38.20755,36.79245,40.56604
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,18.08511,14.89362,23.28042,24.86773,24.1206,26.21359,27.18447,33.33333,38.16425,31.25,27.01422,30.80569,34.59716,35.54502,32.70142,29.04762,26.19048,27.61905,24.76191,25.4717,23.11321,24.5283
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,54.78724,45.21276,58.20106,51.85185,49.24623,55.82524,55.33981,59.42029,67.14976,59.61538,53.08057,57.8199,60.66351,57.8199,58.29384,52.38095,51.90476,52.38095,48.57143,52.83019,51.41509,51.88679
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,-1.430328,-1.156583,-1.730329,-2.646577,-2.375689,-2.418966,-2.452472,-2.442854,-2.511948,-2.168307
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,2,3,3,4,4,4,4,4,4,3
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,7.109005,14.21801,5.687204,1.428571,2.380952,1.904762,1.428571,2.35849,2.35849,3.301887
South Sudan,SSD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,2.369668,5.21327,1.895735,0,0,0,0,0,0,0.9433962
South Sudan,SSD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,23.22275,29.85782,14.69194,4.285714,4.761905,4.285714,3.809524,5.188679,4.245283,7.075472
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,0.4200652,0.3945631,0.3737586,0.2309307,0.2445816,0.2496468,0.2598241,0.2552704,0.278447,0.290409
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1777049,0.1330224,0.4622613,0.4438838,-0.0449701,-0.0880503,0.1952135,-0.1502582,-0.2753482,-0.3808494,-0.4737767,-0.3180437,0.0211045,-0.0295164,0.0120178,0.2431217,0.2514912,0.4131883,0.2828842,0.287804,0.3106858,0.3952676
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,53.19149,52.12766,65.60847,62.96296,41.20603,41.74757,53.39806,41.0628,35.74879,30.28846,30.33175,33.64929,48.34123,42.65403,46.91943,55.23809,55.71429,60.95238,56.66667,56.60378,58.01887,58.01887
Spain,ESP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,31.91489,30.31915,42.32804,46.03175,29.14573,27.6699,38.34951,27.05314,23.6715,19.71154,19.90521,24.17062,34.12322,34.59716,35.54502,42.38095,43.33333,48.57143,42.38095,44.33962,45.28302,47.16981
Spain,ESP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,72.87234,69.14893,80.42328,78.30688,59.29648,58.73787,66.01942,53.62319,47.34299,44.23077,41.23223,49.76303,60.18958,57.34597,60.18958,64.28571,63.33333,71.90476,67.61905,65.09434,68.86793,72.16982
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.775384,-1.47962,-1.904786,-0.7774357,-0.8335459,-1.011551,-1.154864,-1.421803,-1.748257,-1.796857,-1.342192,-0.9429469,-0.7247714,-0.7170792,-0.6128954,-0.330464,0.0903681,-0.0040295,-0.0711655,-0.1452709,-0.2176228,-0.0465375
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,5,5,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,7,6
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,5.851064,10.6383,4.761905,22.75132,23.11558,18.4466,16.50485,9.661836,7.729469,7.692307,10.90047,17.53555,23.69668,22.74882,25.59242,34.28571,50.47619,46.66667,42.38095,40.56604,40.09434,45.28302
Sri Lanka,LKA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.12766,3.723404,0,13.75661,11.05528,7.76699,6.310679,5.31401,2.898551,1.923077,5.21327,9.952606,14.21801,15.63981,17.53555,23.80952,37.14286,32.85714,30,28.77358,24.0566,29.71698
Sri Lanka,LKA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,12.23404,18.08511,11.11111,34.92064,35.17588,27.6699,25.72816,17.3913,10.14493,9.615385,18.48341,26.54029,36.01896,36.01896,37.91469,45.23809,59.52381,57.61905,56.66667,53.30189,53.77359,57.07547
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3010781,0.2924749,0.2872855,0.2786692,0.2531189,0.2441811,0.2464031,0.246402,0.2435471,0.2442496,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.21595,0.215237,0.2330146,0.2382714
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,1.166212,1.364291,1.285174,1.21034,0.8022588,0.9206094,1.091904,1.036112,0.9575883,0.9757881,0.9588634,0.5724882,0.5823264,0.6263307,0.6470767,0.6962385,0.7239246,0.9338933
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,91.9598,97.08738,92.71844,92.27053,75.84541,78.84615,87.67773,85.78199,79.62085,80.56872,79.62085,64.7619,64.28571,66.66666,68.57143,68.39622,70.75471,80.18868
St. Kitts and Nevis,KNA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,52.76382,74.75728,67.47573,65.70049,53.62319,57.69231,63.98104,62.55924,62.08531,63.03318,62.55924,52.85714,53.80952,53.80952,54.28571,56.13208,56.60378,60.84906
St. Kitts and Nevis,KNA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,100,100,100,100,96.61835,99.03846,100,99.52607,98.10426,98.5782,98.10426,79.04762,83.33334,88.57143,87.14286,89.15094,92.45283,96.69811
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,0.5575971,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.3246365,0.3200873,0.3066951,0.2827465,0.2972529,0.2380577,0.2459499,0.2480269,0.2581048,0.2541233,0.2784955,0.2812695
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.031386,0.3476887,1.219244,0.3580005,1.166212,1.219158,1.002679,0.8616741,0.6178406,0.6405834,0.6870351,0.7902755,0.8490784,0.8937057,0.8533577,0.8164504,0.8536908,1.018932,0.9894348,1.006895,0.9132686,0.8724012
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,82.44681,59.04255,90.47619,59.25926,91.9598,92.71844,79.61165,74.39613,67.63285,69.23077,70.14218,72.98578,72.51185,74.40759,73.45972,75.2381,73.33334,88.57143,82.38095,85.84906,79.24529,75.9434
St. Lucia,LCA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,47.87234,27.65957,57.14286,25.39683,52.76382,69.41747,61.16505,54.10628,47.34299,49.03846,50.23697,53.5545,58.29384,60.18958,59.71564,59.52381,60.47619,66.19048,65.2381,64.62264,60.37736,58.01887
St. Lucia,LCA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,93.08511,100,94.70899,100,100,99.51456,99.03381,91.30434,91.34615,91.46919,93.83886,97.15639,96.20853,95.26067,93.80952,94.7619,98.09524,96.66666,97.64151,96.22642,94.33962
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6165001,0.5633408,0.588393,0.6461586,0.5575971,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.3246365,0.3200873,0.3066951,0.2827465,0.2972529,0.2380577,0.2459499,0.2480269,0.2581048,0.2541233,0.2784955,0.2812695
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.031386,1.109699,1.219244,0.3580005,0.7614285,1.027606,1.149891,1.060912,0.7880727,0.8005983,0.7300712,0.7902755,0.8490784,0.9288839,0.8533577,0.8164504,1.004725,1.018932,0.8884665,0.8408569,0.9535552,1.034534
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,82.44681,87.23404,90.47619,59.25926,71.35678,82.03883,88.34952,85.99034,74.87923,73.55769,72.03792,72.98578,72.51185,76.77725,73.45972,75.2381,86.19048,88.57143,79.04762,74.0566,81.60378,86.79245
St. Vincent and the Grenadines,VCT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,47.87234,52.12766,57.14286,25.39683,38.69347,62.13592,65.04855,61.35266,53.62319,55.28846,51.18483,53.5545,58.29384,61.61137,59.71564,59.52381,65.2381,66.19048,62.85714,60.37736,60.84906,62.73585
St. Vincent and the Grenadines,VCT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,94.70899,99.49749,99.51456,100,100,96.61835,95.67308,92.891,93.83886,97.15639,97.63033,95.26067,93.80952,97.61905,98.09524,94.7619,93.39622,96.22642,98.1132
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6165001,0.5633408,0.588393,0.6461586,0.5575971,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.3246365,0.3200873,0.3066951,0.2827465,0.2972529,0.2380577,0.2459499,0.2480269,0.2581048,0.2541233,0.2784955,0.2812695
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.476772,-2.255797,-2.243965,-1.843841,-1.976665,-1.550556,-1.976115,-2.139491,-2.359716,-2.485255,-2.647896,-2.665278,-2.522917,-2.260563,-2.19301,-2.363085,-2.162183,-2.337218,-1.97747,-1.823437,-1.701787,-1.763156
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,1.06383,2.12766,1.058201,3.703704,4.020101,6.796116,3.398058,1.932367,2.415459,1.442308,0.9478673,0.9478673,0.9478673,2.369668,2.369668,3.809524,3.809524,2.857143,5.714286,6.132075,6.132075,5.660378
Sudan,SDN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0,0,0,0,3.398058,0.4854369,0.4830918,0,0,0,0,0,0.9478673,0.9478673,0,0.952381,0.4761905,2.380952,3.301887,4.245283,3.301887
Sudan,SDN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,3.723404,7.446808,6.349206,12.69841,9.045226,17.47573,7.281553,7.729469,4.347826,2.403846,1.895735,1.895735,2.369668,4.739336,4.739336,5.238095,6.666667,4.761905,8.571428,8.018867,10.84906,10.37736
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.3020468,0.3165675,0.2874605,0.2798058,0.2675352,0.2715997,0.2523852,0.2493229,0.2493356,0.2330371,0.2382643,0.2055897,0.2105385,0.2161667,0.2246238,0.2242225,0.2385149,0.2437513
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4402173,0.5986218,0.2104136,0.4913463,0.4831912,0.3012552,0.2303514,-0.0155269,-0.0172716,0.098337,0.1462163,0.0824755,0.1199753,0.0793255,0.1327792,0.2492708,0.2566883,0.1620813,0.1266813,0.0650854,0.1014941,0.4155418
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,60.6383,67.55319,55.02645,65.07937,61.80904,55.33981,54.85437,45.41063,42.02898,47.59615,50.23697,50.23697,50.23697,48.34123,52.1327,56.19048,56.19048,51.90476,51.90476,50,51.41509,58.96227
Suriname,SUR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,37.76596,43.61702,30.68783,41.79894,40.70352,36.40777,35.92233,29.4686,28.01932,30.76923,34.59716,33.17535,36.49289,36.96682,36.49289,42.38095,42.38095,38.09524,37.61905,35.37736,34.90566,47.64151
Suriname,SUR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,87.23404,91.48936,76.19048,86.77248,82.41206,75.72816,70.38835,60.38647,60.38647,65.38461,65.40285,62.55924,63.50711,61.61137,64.45498,65.71429,65.2381,63.80952,63.33333,60.84906,60.84906,72.64151
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4219024,0.381321,0.397162,0.3945794,0.3311687,0.3461859,0.3538024,0.3094999,0.28456,0.283478,0.2652642,0.2604739,0.2549193,0.2352298,0.2402864,0.2046973,0.2114094,0.2151124,0.2235101,0.223444,0.2385454,0.2382714
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.456473,1.398288,1.392898,1.478318,1.342789,1.362902,1.301027,1.294893,1.271177,1.129976,1.085468,1.09417,1.230688,1.170597,1.127778,1.065415,0.9471064,1.017941,0.9844168,0.9405567,1.039473,1.022893
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.46809,96.2766,94.17989,95.7672,96.48241,96.60194,94.66019,95.65218,95.65218,90.38461,87.20379,87.67773,92.41706,90.04739,90.04739,88.09524,80.95238,87.14286,81.90476,81.60378,85.84906,85.37736
Sweden,SWE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,73.93617,73.93617,76.71957,82.53968,75.37688,77.66991,74.27184,74.87923,78.26087,70.19231,70.14218,70.14218,71.09005,72.98578,68.72038,70.47619,65.71429,69.52381,67.61905,65.09434,67.92453,67.45283
Sweden,SWE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,99.05213,99.05213,99.52607,99.52607,99.05213,97.61905,94.7619,95.71429,95.2381,94.33962,96.69811,96.69811
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.456473,1.438815,1.579547,1.544934,1.247232,1.228192,1.19764,1.269325,1.234161,1.223261,1.307553,1.258594,1.300342,1.418336,1.40114,1.402653,1.339359,1.30629,1.256805,1.333553,1.324953,1.191969
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,6
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.46809,98.40426,97.3545,97.3545,94.97488,93.20388,90.7767,95.16908,94.2029,94.71154,94.78673,92.41706,94.3128,98.5782,98.10426,98.09524,96.66666,94.7619,94.28571,95.28302,94.33962,93.39622
Switzerland,CHE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,73.93617,76.06383,81.48148,84.12698,71.8593,73.30097,68.93204,72.46377,75.84541,73.07692,79.14692,76.77725,72.98578,86.25592,82.93839,89.04762,86.19048,80,79.52381,83.96227,80.18868,72.64151
Switzerland,CHE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,100,100,99.52607,99.52607,99.52607,99.52381,99.52381,99.52381,98.57143,99.52831,99.52831,98.58491
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2651961,0.2563525,0.2582347,0.2418599,0.2393309,0.2419979,0.2243358,0.2291728,0.1957394,0.2017246,0.2095633,0.2167363,0.2158439,0.2322366,0.2374333
Syrian Arab Republic,SYR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3455385,-0.0418405,-0.1782297,0.2783559,0.0648048,-0.2863707,-0.4629574,-0.2774547,-0.3381941,-0.3364227,-0.5069562,-0.8057897,-2.012107,-2.682274,-2.681143,-2.748824,-2.974081,-2.916323,-2.620819,-2.743687,-2.729881,-2.731418
